espn_id,n_books,books,spread_home,spread_sd,total,ml_home,ml_away,spread_consensus
401360266,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-5.5,1.3478377746103818,211.5,-210.0,175.0,-5.5
401360267,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-7.5,0.3872983346207417,202.5,-340.0,280.0,-7.5
401360268,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,4.5,0.0,209.5,165.0,-192.0,4.5
401360269,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.0,0.5409088810348908,209.0,-230.0,192.5,-6.0
401360270,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,5.0,0.9347777938149388,211.5,175.0,-210.0,5.5
401360271,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-9.5,0.8904252595569955,222.5,-455.0,360.0,-11.5
401360272,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-7.0,1.4573295865416047,216.5,-300.0,240.0,-7.0
401360273,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,7.0,0.5498917642417936,207.5,234.0,-290.0,7.0
401360274,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-4.5,0.12909944487358055,221.0,-186.0,160.0,-4.5
401360275,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,5.0,0.23440361546924773,227.0,167.5,-200.0,5.0
401360279,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-3.5,0.1759328876372492,214.0,-164.0,140.0,-3.5
401360280,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-8.5,0.35186577527449836,231.5,-400.0,310.0,-8.5
401360281,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-3.0,0.4127101529277785,214.5,-151.5,130.0,-3.5
401360283,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-7.5,0.5732115042211109,222.5,-300.0,240.0,-7.5
401360284,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-9.0,0.33806170189140666,215.5,-417.0,320.0,-9.0
401360285,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-12.5,0.0,237.5,-900.0,600.0,-12.5
401360286,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-13.5,0.4418575508442684,221.5,-950.0,640.0,-13.5
401360287,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.5,0.5875696513930031,220.0,-250.0,204.0,-6.5
401360289,13,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,2.5,0.9674179220468453,211.0,112.0,-130.0,2.5
401360290,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-7.5,0.7715167498104595,206.0,-310.0,250.0,-7.5
401360291,13,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-1.0,1.1952286093343936,218.0,-110.0,-110.0,
401360292,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,2.5,1.0668154658117954,213.5,115.0,-136.0,2.5
401360293,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,6.5,0.31997023671109226,223.5,240.0,-300.0,6.5
401360294,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-7.5,0.5447047794019222,208.5,-312.5,250.0,-7.5
401360295,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.5,0.42581531362632014,216.5,-250.0,207.5,-6.5
401360297,13,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-8.5,0.4385290096535146,224.0,-425.0,325.0,-8.5
401360298,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,6.5,0.42094869307054783,213.5,217.5,-260.0,6.5
401360299,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,4.0,0.5693644036781929,217.0,155.0,-180.0,4.0
401360300,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.5,0.6210590034081188,223.0,-265.0,220.0,-6.5
401360301,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,4.5,0.6078696361108149,211.0,165.0,-192.5,4.5
401360302,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-11.0,0.7237468644557459,205.0,-700.0,475.0,-11.0
401360303,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-12.0,2.9135907380775,207.5,-800.0,550.0,-12.0
401360304,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-2.5,1.4474937289114915,206.5,-145.0,125.0,-2.5
401360305,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,3.5,0.8755950357709131,209.0,145.0,-170.0,3.5
401360306,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-2.0,0.49280538030458115,231.0,-135.0,115.0,-2.0
401360307,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-15.0,0.3199702367110922,213.5,-1400.0,825.0,-14.5
401360308,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-15.5,1.3972762620115438,225.5,-1401.0,800.0,-15.5
401360309,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-5.5,0.3631365196012814,217.0,-220.0,180.0,-5.5
401360311,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-1.5,0.0,226.0,-122.5,104.0,-1.5
401360312,13,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-10.5,2.015961945102775,203.0,-550.0,425.0,-10.5
401360313,14,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-9.0,1.0593643128087464,207.5,-380.0,300.0,-9.0
401360314,14,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,4.0,0.23440361546924776,205.5,150.0,-175.0,4.0
401360315,14,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,2.5,0.9499855406649764,227.5,120.0,-140.5,2.5
401360316,14,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,1.5,0.0,212.5,105.0,-125.0,1.5
401360317,14,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-10.0,0.2773500981126146,221.5,-500.0,385.0,-10.0
401360318,14,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-4.5,1.4885090999585258,219.5,-181.0,155.0,-4.5
401360319,14,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,3.5,0.3650229557736859,211.5,140.0,-160.0,3.5
401360320,14,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-8.0,0.9896441807011268,233.5,-342.0,270.0,-8.0
401360321,14,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,3.5,1.3985864135061357,218.5,135.5,-158.0,3.5
401360322,13,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,5.0,1.3301243435223524,214.0,170.0,-208.0,5.0
401360323,14,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,7.0,0.31666184688832544,230.5,230.0,-280.0,7.0
401360324,13,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-7.5,1.4366984945013914,222.5,-329.0,260.0,-7.5
401360325,14,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-3.0,1.6578981795111467,214.5,-150.0,130.0,-3.0
401360326,14,Caesars Sportsbook|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,3.5,0.5041040360093133,215.0,140.5,-165.0,3.5
401360327,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,15.0,1.0656989658033291,216.0,829.0,-1408.0,15.0
401360328,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-8.0,0.5606119105813882,203.0,-335.0,260.0,-8.0
401360329,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,6.0,0.2773500981126146,215.0,200.0,-242.5,6.0
401360330,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,5.5,0.47056197405716005,227.0,190.0,-230.0,5.5
401360331,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,5.0,0.2968084198523318,211.5,175.0,-205.0,5.0
401360332,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,5.0,0.5163977794943223,209.5,170.0,-200.0,5.0
401360333,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-8.0,0.5936168397046636,217.0,-350.0,280.0,-8.0
401360334,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-5.5,0.5163977794943222,224.5,-230.0,190.0,-5.5
401360335,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,8.5,0.9036961141150641,214.5,290.0,-360.0,8.5
401360336,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-4.0,0.4498677054212186,225.5,-162.0,145.0,-3.5
401360337,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.0,0.1759328876372492,209.5,-240.0,196.0,-6.0
401360338,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-8.0,0.3396831102433787,227.5,-347.0,280.0,-8.5
401360339,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.0,0.5563486402641867,224.5,-230.0,195.0,-6.0
401360341,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-16.0,0.4418575508442684,218.5,-1700.0,950.0,-16.0
401360342,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,7.5,0.5976143046671968,228.5,260.0,-329.0,8.0
401360343,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,1.0,0.7527726527090809,220.5,-105.0,-115.0,1.5
401360344,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-5.0,0.6021937915964947,220.5,-208.0,175.0,-5.0
401360345,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,14.0,0.6210590034081188,218.0,750.0,-1200.0,14.0
401360346,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-4.0,0.8287419301647448,209.25,-170.0,146.0,-4.0
401360348,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,3.5,0.6681531047810609,217.0,140.0,-160.0,3.5
401360349,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,3.5,0.7071067811865476,220.5,138.0,-160.0,4.5
401360350,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,1.0,0.23440361546924776,216.0,-105.0,-114.0,1.0
401360351,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,5.5,0.7747739833491605,219.0,181.5,-220.0,5.5
401360352,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-1.5,0.25354627641855504,218.0,-125.0,108.0,-1.5
401360353,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.5,0.48057505236162745,212.5,-263.0,220.0,-6.5
401360354,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-5.5,0.3518657752744984,227.0,-225.0,185.0,-5.5
401360355,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,2.5,1.4125289714685838,208.5,125.0,-145.0,2.5
401360356,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-12.5,0.7234304723687331,222.0,-800.0,550.0,-12.5
401360357,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-5.5,0.20701966780270623,227.5,-240.0,200.0,-5.5
401360358,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-12.0,0.6454972243679028,221.5,-900.0,600.0,-12.0
401360359,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,6.5,0.8549575316659775,222.5,215.0,-263.0,6.5
401360360,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,2.0,0.3162277660168379,221.5,110.0,-130.0,2.0
401360361,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-13.5,0.8418973861410957,220.0,-1197.5,720.5,-13.5
